show_id,title,type,platform,primary_genre,genres,director,cast,country,language,release_year,date_added,rating,duration,duration_minutes,num_seasons,num_episodes,imdb_rating,rotten_tomatoes_score,imdb_votes,budget_million_usd,production_company,awards_won,hours_watched_million,description,year_added,month_added,content_age,rating_group,log_imdb_votes,log_budget,type_encoded,platform_encoded,primary_genre_encoded,country_encoded,language_encoded,rating_group_encoded
s3532,The Lincoln Lawyer: Revenge,TV Show,Peacock,Anime,"Anime, Game Show",Christopher Almodóvar,"Shah Rukh Khan, Léa Seydoux, Denzel Washington, Meryl Streep, Viola Davis",United States,English,2019,2019-12-07,TV-Y7,7 Seasons,0.0,7.0,42.0,6.3,59,5479,14.9,Excel Entertainment,0,5,"When doctor loses everything, they embark on a journey to rebuild her life.",2019,12,0,Kids,8.608860379942062,2.766319109226186,1,9,3,23,2,2
s3533,Ozark,TV Show,Netflix,Animation,Animation,Unknown,"Lupita Nyong'o, Ayaka Miyoshi, Hiroyuki Sanada",India,Hindi,2012,2013-04-06,TV-14,1 Season,0.0,1.0,8.0,4.8,58,23525,14.9,Studio Ghibli,0,12,"When scientist loses everything, they embark on a journey to rebuild her life.",2013,4,1,Teen,10.065861471520387,2.766319109226186,1,7,2,9,6,3
s3534,The Last Kingdom,Movie,Netflix,Crime,"Crime, Mystery",Unknown,"Alia Bhatt, Margot Robbie",United States,English,2022,2022-02-12,R,123 min,123.0,0.0,0.0,6.3,68,71976,20.3,Red Chillies Entertainment,0,84,A journalist must confront family secrets while discovering who he truly is.,2022,2,0,Adult,11.184101902520503,3.0587070727153796,0,7,5,23,2,0
s3535,Echoes,Movie,Paramount+,Comedy,"Comedy, Adventure, Animation",Jordan Prince-Bythewood,"Jun Ji-hyun, Idris Elba",United Kingdom,English,2020,2023-07-15,PG,103 min,103.0,0.0,0.0,8.6,78,6078,9.4,Dharma Productions,0,10,"When journalist meets a mysterious woman, their lives turn upside down.",2023,7,3,Family,8.712595487748722,2.341805806147327,0,8,4,22,2,1
s3536,The Last Witness,Movie,Paramount+,Drama,Drama,Jordan Kurosawa,"IU, Ayaka Miyoshi, Tilda Swinton, Idris Elba, Emma Thompson",India,Hindi,2024,2025-05-24,PG-13,153 min,153.0,0.0,0.0,6.2,50,1253,23.0,A24,0,0,A scientist must confront his past while discovering who he truly is.,2025,5,1,Teen,7.134093721192866,3.1780538303479458,0,8,7,9,6,3
s3537,Resurrection,Movie,Disney+,Thriller,"Thriller, Crime",David Peele,"IU, Masami Nagasawa, Gong Yoo, Nicole Kidman, Jennifer Lawrence",India,Hindi,2022,2023-03-16,PG-13,99 min,99.0,0.0,0.0,4.2,48,1363,10.1,Lucasfilm,0,0,A series of disappearances leads scientist into a deadly game.,2023,3,1,Teen,7.218176838403408,2.4069451083182885,0,3,19,9,6,3
s3539,The Pilgrim,Movie,Amazon Prime Video,Crime,"Crime, Fantasy",Ava Spielberg,"Jun Ji-hyun, Lupita Nyong'o, Ayaka Miyoshi, Pedro Pascal",United States,English,2016,2016-03-02,G,99 min,99.0,0.0,0.0,6.1,60,8131,35.5,Lucasfilm,0,8,"When criminal loses everything, they embark on a journey to find redemption.",2016,3,0,Kids,9.003562174748238,3.597312260588446,0,0,5,23,2,2
s3541,When Night Comes,Movie,Netflix,Animation,"Animation, War, Adventure",Park Hirani,"Dwayne Johnson, Denzel Washington",United Kingdom,English,2021,2024-03-15,PG,71 min,71.0,0.0,0.0,9.0,78,8065,223.1,Pixar,1,11,"When mother loses everything, they embark on a journey to find redemption.",2024,3,3,Family,8.995412975433313,5.4120923808068815,0,7,2,22,2,1
s3542,Dark,TV Show,Disney+,Comedy,"Comedy, Drama",Greta Coppola,"Zendaya, Timothée Chalamet, Sakura Ando, Noah Schnapp, Jennifer Lawrence",United States,English,2011,2012-06-17,TV-14,5 Seasons,0.0,5.0,40.0,7.5,80,116872,14.9,T-Series,0,185,A journalist accidentally a shocking revelation and hilarity ensues.,2012,6,1,Teen,11.668843154145106,2.766319109226186,1,3,4,23,2,3
s3543,Paradox,Movie,Netflix,Action,Action,Unknown,"Timothée Chalamet, IU, Denzel Washington",United States,English,2018,2018-05-03,PG-13,94 min,94.0,0.0,0.0,8.5,93,5311,6.1,Universal Pictures,3,10,"After an old friend returning, artist seeks revenge against the very government he served.",2018,5,0,Teen,8.577723691156269,1.9600947840472698,0,7,0,23,2,3
s3544,In the Depths of Night,Movie,Hulu,Thriller,"Thriller, Fantasy",Park Joon-ho,"Denzel Washington, Masami Nagasawa, Zendaya, Park Seo-joon",United States,English,1982,1985-04-03,G,89 min,89.0,0.0,0.0,5.7,60,173,1.8,Amblin Entertainment,0,0,A musician uncovers a dark secret about corporation.,1985,4,3,Kids,5.159055299214529,1.0296194171811583,0,5,19,23,2,2
s3545,A Quiet Place,Movie,Amazon Prime Video,Thriller,"Thriller, Mystery, Drama",Unknown,"Ayaka Miyoshi, Marion Cotillard, Cate Blanchett, Kim Soo-hyun",United States,English,2025,2026-10-21,PG-13,116 min,116.0,0.0,0.0,9.1,99,1080,6.9,Yash Raj Films,1,2,A detective uncovers a dark secret about corporation.,2026,10,1,Teen,6.985641817639208,2.066862759472976,0,0,19,23,2,3
s3546,The Crown,TV Show,Netflix,Documentary,Documentary,Unknown,"Robert De Niro, Kim Soo-hyun",United States,English,2015,2018-10-28,TV-14,1 Season,0.0,1.0,8.0,5.9,64,1792,14.9,Focus Features,0,3,An in-depth look at food culture and its impact on society.,2018,10,3,Teen,7.491645473605133,2.766319109226186,1,7,6,23,2,3
s3548,Narcos,TV Show,HBO Max,Reality TV,"Reality TV, Documentary",Unknown,"Jun Ji-hyun, Shah Rukh Khan, Viola Davis, Ranveer Singh",India,Hindi,2008,2011-12-05,TV-PG,3 Seasons,0.0,3.0,36.0,5.9,58,7214,14.9,Yash Raj Films,0,7,"When journalist loses everything, they embark on a journey to uncover the truth.",2011,12,3,Family,8.88391747120797,2.766319109226186,1,4,14,9,6,1
s3550,Labyrinth,Movie,Disney+,Romance,"Romance, Thriller",Unknown,"Kim Soo-hyun, Alia Bhatt",South Korea,Korean,2013,2013-08-23,PG-13,150 min,150.0,0.0,0.0,6.3,79,708,41.8,DreamWorks,0,0,"A artist falls for a stranger, but their worlds couldn't be more different.",2013,8,0,Teen,6.5638555265321274,3.756538102587751,0,3,15,17,10,3
s3551,The Lincoln Lawyer,TV Show,Netflix,Comedy,Comedy,Unknown,"Aamir Khan, Priyanka Chopra, Kim Soo-hyun",South Korea,Korean,2010,2011-03-23,TV-14,3 Seasons,0.0,3.0,48.0,8.3,94,278450,14.9,Pixar,1,532,criminal must navigate the chaos of parenthood.,2011,3,1,Teen,12.536997380320399,2.766319109226186,1,7,4,17,10,3
s3552,The Pilgrim,Movie,JioCinema,Documentary,"Documentary, Fantasy",Ryan Joon-ho,"Javier Bardem, Margot Robbie, Viola Davis",South Korea,Korean,2006,2007-12-19,PG-13,102 min,102.0,0.0,0.0,7.2,78,2184,6.4,Red Chillies Entertainment,0,1,The true story of a mysterious disappearance and the people who lived it.,2007,12,1,Teen,7.68937110752969,2.0014800002101243,0,6,6,17,10,3
s3553,The Last Light,Movie,Peacock,Action,Action,Chloé Cameron,"Sakura Ando, Florence Pugh, Song Kang-ho, Daniel Craig, IU",United Kingdom,English,1981,1982-02-22,PG-13,67 min,67.0,0.0,0.0,5.5,44,152373,19.5,Pixar,0,288,A former spy is pulled back into action when a mysterious disappearance.,1982,2,1,Teen,11.93409330400568,3.0204248861443626,0,9,0,22,2,3
s3554,The Night Agent,TV Show,Netflix,Comedy,"Comedy, Thriller",Unknown,"Kareena Kapoor, Viola Davis, Ayaka Miyoshi",United States,English,1988,1992-11-13,Not Rated,1 Season,0.0,1.0,6.0,7.7,66,7025,14.9,Ghibli,2,3,mother must navigate the chaos of parenthood.,1992,11,4,Adult,8.857372832825773,2.766319109226186,1,7,4,23,2,0
s3555,The Last of Us: Uprising,TV Show,Netflix,Crime,"Crime, Drama",Unknown,"Penélope Cruz, Scarlett Johansson, Pedro Pascal, Priyanka Chopra, Nicole Kidman",United States,English,2025,2026-09-14,TV-14,3 Seasons,0.0,3.0,24.0,5.4,63,103128,14.9,Netflix Studios,0,33,"As a mysterious disappearance unfolds, musician discovers a hidden truth.",2026,9,1,Teen,11.543735910763539,2.766319109226186,1,7,5,23,2,3
s3556,Peaky Blinders: Legacy,TV Show,Netflix,Reality TV,Reality TV,Unknown,"Emma Thompson, Javier Bardem, Gong Yoo",Mexico,Spanish,2002,2003-05-17,TV-PG,6 Seasons,0.0,6.0,60.0,6.0,67,222,14.9,Bad Robot,0,0,"As an old friend returning unfolds, scientist discovers a hidden truth.",2003,5,1,Family,5.407171771460119,2.766319109226186,1,7,14,14,13,1
s3557,Shogun,TV Show,Paramount+,Kids,Kids,Unknown,"Meryl Streep, Florence Pugh, Priyanka Chopra",Italy,Italian,2014,2014-04-13,TV-MA,4 Seasons,0.0,4.0,32.0,6.7,71,661,14.9,Skydance Media,0,0,"When detective loses everything, they embark on a journey to find redemption.",2014,4,0,Adult,6.495265555937008,2.766319109226186,1,8,11,12,8,0
s3558,The Diplomat: Origins,TV Show,Netflix,Animation,Animation,Unknown,"Vicky Kaushal, Denzel Washington, Oscar Isaac, Tilda Swinton, Ranbir Kapoor",United States,English,2023,2024-03-20,TV-14,1 Season,0.0,1.0,6.0,8.4,92,2289,14.9,Legendary Pictures,0,2,"As a mysterious disappearance unfolds, criminal discovers a hidden truth.",2024,3,1,Teen,7.736307096548285,2.766319109226186,1,7,2,23,2,3
s3559,Between Lives,Movie,Paramount+,Comedy,"Comedy, Adventure",Quentin Fincher,"Timothée Chalamet, Brad Pitt, Ranbir Kapoor",United States,English,2003,2008-10-23,R,101 min,101.0,0.0,0.0,8.3,69,297,91.1,A24,8,0,A soldier accidentally a mysterious disappearance and hilarity ensues.,2008,10,5,Adult,5.697093486505405,4.522874943261261,0,8,4,23,2,0
s3560,When Night Comes,Movie,Amazon Prime Video,Romance,"Romance, Crime",Unknown,"Viola Davis, Leonardo DiCaprio, Florence Pugh, Oscar Isaac",United Kingdom,English,2016,2016-04-10,R,87 min,87.0,0.0,0.0,6.4,64,11661,11.5,Amblin Entertainment,0,25,Two strangers meet in mansion and their lives are forever changed.,2016,4,0,Adult,9.364090971782101,2.5257286443082556,0,0,15,22,2,0
s3561,A Silent Echo,Movie,Amazon Prime Video,Crime,"Crime, Mystery",Gina Joon-ho,"Kim Soo-hyun, Meryl Streep",Argentina,Spanish,2009,2009-09-26,R,118 min,118.0,0.0,0.0,6.1,52,39149,12.0,Lucasfilm,0,89,"When musician loses everything, they embark on a journey to find redemption.",2009,9,0,Adult,10.575155701418948,2.5649493574615367,0,0,5,0,13,0
s3563,Narcos: Origins,TV Show,Netflix,Sci-Fi,"Sci-Fi, Mystery",Denis Bigelow,"Emma Thompson, Alia Bhatt",Mexico,Spanish,2008,2011-03-05,TV-14,6 Seasons,0.0,6.0,132.0,8.5,97,63247,14.9,Marvel Studios,0,38,A breakthrough in quantum computing leads to unforeseen consequences.,2011,3,3,Teen,11.054818785536467,2.766319109226186,1,7,16,14,13,3
s3564,The Last Journey,Movie,Amazon Prime Video,Comedy,"Comedy, Sci-Fi, Action",Sofia Coppola,"Shah Rukh Khan, Antonio Banderas, Lupita Nyong'o, Timothée Chalamet",Japan,Japanese,2021,2021-01-18,PG-13,133 min,133.0,0.0,0.0,8.8,91,1123307,19.9,20th Century Studios,3,2795,scientist must navigate the chaos of corporate America.,2021,1,0,Teen,13.931788461477353,3.039749158970765,0,0,4,13,9,3
s3565,The Diplomat,TV Show,Amazon Prime Video,Thriller,"Thriller, Crime",Hirokazu Scorsese,"Dwayne Johnson, Ryan Reynolds, Pedro Pascal, Sakura Ando, Will Smith",Indonesia,Indonesian,2004,2006-02-10,TV-Y,1 Season,0.0,1.0,6.0,5.4,50,343,14.9,MRC,0,0,A detective uncovers a dark secret about corporation.,2006,2,2,Kids,5.840641657373398,2.766319109226186,1,0,19,10,7,2
s3567,The Last Kingdom,Movie,Netflix,Drama,"Drama, Fantasy",Hirokazu Waititi,"Tilda Swinton, Zendaya, Jenna Ortega, Kareena Kapoor",United States,English,2008,2008-06-17,PG,116 min,116.0,0.0,0.0,6.6,60,13946,19.9,Apple Studios,0,15,A artist must confront impossible odds while risking everything.,2008,6,0,Family,9.543019710358694,3.039749158970765,0,7,7,23,2,1
s3568,Ozark: Return,TV Show,Netflix,Drama,Drama,Unknown,"Kim Soo-hyun, Alia Bhatt, Javier Bardem, Ranbir Kapoor",United States,English,2021,2024-08-13,TV-MA,2 Seasons,0.0,2.0,16.0,6.2,44,1405,14.9,Apple Studios,0,2,"When doctor loses everything, they embark on a journey to rebuild her life.",2024,8,3,Adult,7.2485040723706105,2.766319109226186,1,7,7,23,2,0
s3569,Between Lives,Movie,Apple TV+,Thriller,Thriller,Denis Peele,"Hiroyuki Sanada, Ranbir Kapoor, Angelina Jolie, Tilda Swinton, Florence Pugh",South Korea,Korean,2006,2006-04-10,PG-13,91 min,91.0,0.0,0.0,6.2,71,3949,13.3,Amblin Entertainment,0,6,A series of disappearances leads detective into a deadly game.,2006,4,0,Teen,8.281470857895167,2.6602595372658615,0,1,19,17,10,3
s3570,In the Depths of Night,Movie,Apple TV+,Action,"Action, Sci-Fi",Hirokazu Cuarón,"Amitabh Bachchan, Tilda Swinton, Scarlett Johansson",Brazil,Portuguese,2012,2017-04-13,R,70 min,70.0,0.0,0.0,8.1,76,878,50.4,Blumhouse,2,1,A former spy is pulled back into action when a shocking revelation.,2017,4,5,Adult,6.778784897685177,3.9396381724611196,0,1,0,2,12,0
s3571,Ted Lasso,TV Show,Netflix,Reality TV,"Reality TV, Kids",Christopher Jenkins,"Robert De Niro, Tom Hanks, Deepika Padukone, Kareena Kapoor, Park Seo-joon",United States,English,2019,2019-06-17,TV-14,4 Seasons,0.0,4.0,24.0,7.9,67,11689,14.9,Working Title Films,0,7,A journalist must confront impossible odds while risking everything.,2019,6,0,Teen,9.366489054466115,2.766319109226186,1,7,14,23,2,3
s3572,A Distant Memory,Movie,HBO Max,Sci-Fi,"Sci-Fi, Drama, Musical",Alfonso Hirani,"Shah Rukh Khan, Kim Soo-hyun, Hiroyuki Sanada, Dwayne Johnson, Oscar Isaac",Brazil,Portuguese,1983,1984-03-17,PG,90 min,90.0,0.0,0.0,8.8,87,124372,29.0,Marvel Studios,3,165,"In the year 2042, humanity faces extinction from space.",1984,3,1,Family,11.731040393929593,3.4011973816621555,0,4,16,2,12,1
s3573,The Last Kingdom,Movie,Netflix,Fantasy,"Fantasy, Action",Hirokazu DuVernay,"Lupita Nyong'o, Gong Yoo, Will Smith, Shah Rukh Khan, Angelina Jolie",India,Hindi,2023,2025-03-09,R,88 min,88.0,0.0,0.0,6.1,75,5853,19.5,Dharma Productions,0,4,A artist must confront family secrets while discovering who he truly is.,2025,3,2,Adult,8.674880467251832,3.0204248861443626,0,7,8,9,6,0
s3574,Succession,TV Show,JioCinema,Drama,"Drama, Thriller",Unknown,"Ayaka Miyoshi, Meryl Streep, Aamir Khan, Robert De Niro, Penélope Cruz",United States,English,2021,2021-05-01,TV-MA,2 Seasons,0.0,2.0,16.0,7.2,63,7178,14.9,Lucasfilm,0,15,A mother must confront family secrets while trying to save those he loves.,2021,5,0,Adult,8.878915376576483,2.766319109226186,1,6,7,23,2,0
s3575,The Cartographer,Movie,Disney+,Documentary,"Documentary, Musical",Denis Waititi,"Paul Mescal, Shah Rukh Khan, Aamir Khan",South Korea,Korean,2006,2007-06-13,R,94 min,94.0,0.0,0.0,6.1,60,3482,6.6,Skydance Media,0,4,The true story of an old friend returning and the people who lived it.,2007,6,1,Adult,8.155649270366002,2.028148247292285,0,3,6,17,10,0
s3579,The Witcher,TV Show,Paramount+,Reality TV,"Reality TV, Documentary",James Gerwig,"Oscar Isaac, Alia Bhatt",United Kingdom,English,2022,2026-10-01,TV-MA,6 Seasons,0.0,6.0,36.0,6.9,64,5234,14.9,CJ Entertainment,0,3,A criminal must confront family secrets while risking everything.,2026,10,4,Adult,8.563122123304638,2.766319109226186,1,8,14,22,2,0
s3580,The Empress,TV Show,Apple TV+,Reality TV,Reality TV,Unknown,"Song Kang-ho, Emma Thompson",France,French,2018,2018-05-05,TV-14,3 Seasons,0.0,3.0,30.0,6.5,80,8386,14.9,Yash Raj Films,0,7,"As a shocking revelation unfolds, doctor discovers a hidden truth.",2018,5,0,Teen,9.034438166984412,2.766319109226186,1,1,14,7,3,3
s3582,Money Heist,TV Show,Amazon Prime Video,Comedy,"Comedy, Documentary",David Cameron,"Jun Ji-hyun, Will Smith, Kim Soo-hyun, Emma Thompson, Nicole Kidman",Germany,German,2025,2026-04-07,TV-MA,5 Seasons,0.0,5.0,40.0,6.1,50,2935,14.9,Apple Studios,0,2,"When musician meets a rival, their lives turn upside down.",2026,4,1,Adult,7.984803389734406,2.766319109226186,1,0,4,8,4,0
s3583,The Last Dance,Movie,Amazon Prime Video,Drama,"Drama, Mystery",Guillermo Villeneuve,"Park Seo-joon, Tom Hanks, Kareena Kapoor, Masami Nagasawa, Lupita Nyong'o",United States,English,2007,2010-04-14,Not Rated,99 min,99.0,0.0,0.0,7.0,71,3601,21.2,DreamWorks,1,4,"As a mysterious disappearance unfolds, soldier discovers his true identity.",2010,4,3,Adult,8.189244525735901,3.100092288878234,0,0,7,23,2,0
s3584,Eclipse,Movie,Netflix,Comedy,"Comedy, Musical",Alfonso Spielberg,"Meryl Streep, Margot Robbie, Léa Seydoux, Amitabh Bachchan",Japan,Japanese,2011,2011-01-28,R,127 min,127.0,0.0,0.0,6.2,69,793,20.9,Illumination,0,1,A criminal accidentally a mysterious disappearance and hilarity ensues.,2011,1,0,Adult,6.677083461247136,3.086486636822455,0,7,4,13,9,0
s3585,The Conductor,Movie,Netflix,Action,"Action, War",Rajkumar Scorsese,"Leonardo DiCaprio, Masami Nagasawa, Ryan Reynolds, Kim Soo-hyun, Denzel Washington",Mexico,Spanish,2017,2017-12-23,R,110 min,110.0,0.0,0.0,4.6,62,6173,29.5,Dharma Productions,0,7,"After a mysterious disappearance, detective seeks revenge against a shadowy organization.",2017,12,0,Adult,8.728102205062104,3.417726683613366,0,7,0,14,13,0
s3586,The Hunter,Movie,Amazon Prime Video,Thriller,"Thriller, Horror",Unknown,"Kim Soo-hyun, Idris Elba",Italy,Italian,2005,2005-01-14,R,127 min,127.0,0.0,0.0,5.1,54,124,21.5,Amazon MGM Studios,0,0,A soldier uncovers a dark secret about cult.,2005,1,0,Adult,4.8283137373023015,3.1135153092103742,0,0,19,12,8,0
s3587,Black Mirror,TV Show,Netflix,Comedy,"Comedy, Kids",James Joon-ho,"IU, Shah Rukh Khan, Antonio Banderas",South Korea,Korean,2025,2025-01-01,TV-PG,1 Season,0.0,1.0,10.0,5.0,43,1203,14.9,Bad Robot,0,2,mother must navigate the chaos of corporate America.,2025,1,0,Family,7.093404625868766,2.766319109226186,1,7,4,17,10,1
s3588,A Dark Mirror,Movie,Hulu,Drama,"Drama, Fantasy, War",Jordan Blanchett,"Oscar Isaac, Antonio Banderas, Dwayne Johnson, Brad Pitt",United States,English,2020,2020-02-24,PG,141 min,141.0,0.0,0.0,5.7,65,13377,65.1,DreamWorks,0,25,"When soldier loses everything, they embark on a journey to uncover the truth.",2020,2,0,Family,9.501366845678353,4.191168746857641,0,5,7,23,2,1
s3589,When We Were Young,Movie,Netflix,Thriller,Thriller,Gina Waititi,"Ken Watanabe, Tilda Swinton, Robert De Niro, Idris Elba",Spain,Spanish,2021,2021-01-20,R,154 min,154.0,0.0,0.0,6.7,79,665,1.3,Pixar,2,1,A series of murders leads doctor into a deadly game.,2021,1,0,Adult,6.501289670540389,0.832909122935104,0,7,19,18,13,0
s3591,Fallout,TV Show,HBO Max,Drama,Drama,Sofia Nolan,"Ryan Reynolds, Cate Blanchett, Viola Davis, Paul Mescal, Jenna Ortega",United States,English,2020,2020-11-10,TV-14,1 Season,0.0,1.0,10.0,7.4,68,162331,14.9,Pixar,2,164,"As a mysterious disappearance unfolds, doctor discovers a family conspiracy.",2020,11,0,Teen,11.997398899810525,2.766319109226186,1,4,7,23,2,3
s3592,The Oracle,Movie,Netflix,Romance,"Romance, Crime",Unknown,"Viola Davis, Deepika Padukone, Oscar Isaac, Ken Watanabe, Sakura Ando",United States,English,1996,1998-07-04,PG-13,136 min,136.0,0.0,0.0,4.4,49,11672,24.4,Pixar,0,22,"A soldier falls for an old friend, but their worlds couldn't be more different.",1998,7,2,Teen,9.365033761652663,3.2347491740244907,0,7,15,23,2,3
s3593,The Hunter,Movie,Hulu,Action,"Action, Musical, Thriller",Sofia Fincher,"Masami Nagasawa, Shah Rukh Khan, Kim Soo-hyun, Gong Yoo",United States,English,2026,2026-07-28,G,111 min,111.0,0.0,0.0,6.4,61,33795,72.0,A24,0,16,doctor must stop a shadowy organization before trying to save those he loves.,2026,7,0,Kids,10.428097731272736,4.290459441148391,0,5,0,23,2,2
s3594,The Last Whisper,Movie,Peacock,Thriller,"Thriller, Mystery",Park Jenkins,"Tilda Swinton, Ranbir Kapoor, Ryan Reynolds, Lupita Nyong'o",Germany,German,1987,1989-06-03,PG,135 min,135.0,0.0,0.0,7.4,69,22072,36.2,Amblin Entertainment,0,26,A scientist uncovers a dark secret about family.,1989,6,2,Family,10.00211042114121,3.616308761279101,0,9,19,8,4,1
s3596,In the Depths of Night,Movie,Netflix,Action,"Action, Comedy",Park Cameron,"Javier Bardem, Denzel Washington, Ayaka Miyoshi",United Kingdom,English,1990,1993-08-02,Not Rated,90 min,90.0,0.0,0.0,5.8,58,284,23.1,MRC,0,0,"After an old friend returning, doctor seeks revenge against the very government he served.",1993,8,3,Adult,5.652489180268651,3.1822118404966093,0,7,0,22,2,0
s3597,A Fragile Heart,Movie,Hulu,Comedy,"Comedy, Crime, Documentary",Ava von Trier,"Idris Elba, Jennifer Lawrence, Jenna Ortega",India,Hindi,2019,2019-07-07,PG,112 min,112.0,0.0,0.0,4.8,34,4146,5.9,Amazon MGM Studios,0,5,"When criminal meets an old friend, their lives turn upside down.",2019,7,0,Family,8.330140460246382,1.9315214116032138,0,5,4,9,6,1
s3598,Bridgerton: Revenge,TV Show,Netflix,Drama,"Drama, Thriller",Unknown,"Brad Pitt, Timothée Chalamet, Ayaka Miyoshi, Jenna Ortega",Israel,Hebrew,2017,2021-12-20,TV-MA,1 Season,0.0,1.0,12.0,6.8,69,339,14.9,20th Century Studios,0,0,"As a mysterious disappearance unfolds, soldier discovers a family conspiracy.",2021,12,4,Adult,5.8289456176102075,2.766319109226186,1,7,7,11,5,0
s3600,The Night Agent: Origins,TV Show,Amazon Prime Video,Talk Show,"Talk Show, Kids",Unknown,"Jun Ji-hyun, Robert De Niro, Ayaka Miyoshi, Zendaya, Florence Pugh",Argentina,Spanish,2004,2004-01-24,TV-14,3 Seasons,0.0,3.0,48.0,7.9,81,986,14.9,Skydance Media,2,0,A scientist must confront personal demons while discovering who he truly is.,2004,1,0,Teen,6.894670039433482,2.766319109226186,1,0,18,0,13,3
s3601,Lupin,TV Show,Hulu,Anime,Anime,Unknown,"Lupita Nyong'o, Meryl Streep, Viola Davis, Kim Soo-hyun",United Kingdom,English,1993,1993-11-04,TV-14,2 Seasons,0.0,2.0,32.0,5.4,65,115861,14.9,Illumination,0,152,"As a deadly accident unfolds, mother discovers a hidden truth.",1993,11,0,Teen,11.66015510671464,2.766319109226186,1,5,3,22,2,3
